data,label
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_37.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_38.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_39.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_40.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_41.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_42.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_43.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_44.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_45.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_46.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_47.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_48.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_49.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_50.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_51.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_52.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_53.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_54.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_55.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_56.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_57.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_58.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_59.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_60.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_61.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_62.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_63.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_64.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_65.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_66.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_67.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_68.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_A_69.jpg,0
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_1.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_2.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_3.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_4.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_5.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_6.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_7.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_8.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_9.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_10.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_11.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_12.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_13.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_14.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_15.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_16.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_17.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_18.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_19.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_20.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_21.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_22.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_23.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_24.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_25.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_26.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_27.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_28.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_29.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_30.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_31.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_32.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_33.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_34.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_35.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_36.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_37.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_38.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_39.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_40.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_41.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_42.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_43.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_44.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_45.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_46.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_47.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_48.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_49.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_50.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_51.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_52.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_53.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_54.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_55.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_56.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_57.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_58.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_59.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_60.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_61.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_62.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_63.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_64.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_65.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_66.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_67.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_68.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Ba_69.jpg,1
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_1.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_2.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_3.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_4.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_5.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_6.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_7.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_8.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_9.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_10.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_11.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_12.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_13.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_14.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_15.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_16.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_17.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_18.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_19.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_20.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_21.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_22.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_23.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_24.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_25.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_26.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_27.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_28.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_29.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_30.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_31.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_32.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_33.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_34.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_35.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_36.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_37.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_38.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_39.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_40.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_41.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_42.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_43.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_44.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_45.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_46.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_47.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_48.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_49.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_50.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_51.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_52.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_53.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_54.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_55.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_56.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_57.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_58.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_59.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_60.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_61.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_62.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_63.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_64.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_65.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_66.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_67.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_68.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Be_69.jpg,2
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_1.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_2.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_3.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_4.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_5.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_6.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_7.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_8.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_9.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_10.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_11.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_12.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_13.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_14.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_15.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_16.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_17.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_18.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_19.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_20.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_21.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_22.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_23.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_24.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_25.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_26.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_27.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_28.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_29.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_30.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_31.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_32.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_33.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_34.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_35.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_36.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_37.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_38.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_39.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_40.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_41.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_42.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_43.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_44.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_45.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_46.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_47.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_48.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_49.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_50.jpg,3
/home/nicolaus/PycharmProjects/thesis_program/blackwhite_image/Hiragana/Hiragana_Bi_51.jpg,3
